year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
2007	109711	Alexandrium minutum	2007-10-10	914686.1623104082	6419629.262357689	autumn	282LG-43	NA	NA	0	412	927500	6422500
2007	109711	Alexandrium minutum	2007-10-10	949925.6797754162	6431308.916433879	autumn	282LG-45	NA	NA	0	413	962500	6422500
2007	109711	Alexandrium minutum	2007-10-10	986484.8100950543	6425096.703481913	autumn	282LG-47	NA	NA	0	414	997500	6422500
2007	109711	Alexandrium minutum	2007-10-10	1242923.347207325	6284484.42306942	autumn	EVENT-215:TRANS-284:SECT-48721	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-10	1243543.0285878768	6284891.785288634	autumn	EVENT-214:TRANS-283:SECT-48709	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-10	1243712.734476296	6285356.387463016	autumn	EVENT-213:TRANS-282:SECT-48698	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-10	1243849.657190725	6286359.1310579805	autumn	EVENT-212:TRANS-281:SECT-48684	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-10	1380477.0670218323	7427830.677547025	autumn	2007-10-10-65.7302-22.4477	NA	NA	0	1411	1382500	7437500
2007	109711	Alexandrium minutum	2007-10-10	1380880.9707428887	6594504.785362296	autumn	2007-10-10-58.5833-18.2333	NA	NA	0	595	1382500	6597500
2007	109711	Alexandrium minutum	2007-10-10	1528820.8106798702	6746363.938110056	autumn	PHYPLA93-16_TS15_10.10.2007 _1382	NA	NA	0	735	1522500	6737500
2007	109711	Alexandrium minutum	2007-10-10	1652849.6254809496	6766053.607405168	autumn	PHYPLA93-16_TS12_10.10.2007 _1380	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-10-10	1677101.4561559279	6780044.469856598	autumn	PHYPLA93-16_TS13_10.10.2007 _1381	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-10-10	1701915.921732146	6793072.735204486	autumn	PHYPLA93-16_TS14_10.10.2007 _1378	NA	NA	0	808	1697500	6807500
2007	109711	Alexandrium minutum	2007-10-11	1241569.824413762	6283692.069902023	autumn	EVENT-218:TRANS-287:SECT-48762	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-11	1242241.5399535652	6283385.867623193	autumn	EVENT-217:TRANS-286:SECT-48747	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-11	1242500.2975202808	6283223.204550512	autumn	EVENT-216:TRANS-285:SECT-48735	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-11	1242682.1742709605	6283670.514492523	autumn	EVENT-219:TRANS-288:SECT-48781	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-11	1340724.444720433	6610673.998957838	autumn	2007-10-11-58.803-17.6253	NA	NA	0	594	1347500	6597500
2007	109711	Alexandrium minutum	2007-10-11	1836649.2147482133	6950587.211586287	autumn	2007-10-11-60.388633-27.655133	NA	NA	0	948	1837500	6947500
2007	109711	Alexandrium minutum	2007-10-11	1836649.7075591276	6950587.040606486	autumn	Sampling_14610-Sample_15080-SubSample_25688	NA	NA	0	948	1837500	6947500
2007	109711	Alexandrium minutum	2007-10-16	1109077.0057371191	6234305.727965205	autumn	2007-10-16-55.866667-12.75	NA	NA	0	247	1102500	6247500
2007	109711	Alexandrium minutum	2007-10-16	1625760.0025087164	6801311.516195675	autumn	2007-10-16-59.776867-23.262983	NA	NA	0	806	1627500	6807500
2007	109711	Alexandrium minutum	2007-10-16	1625795.4888013003	6800944.497181562	autumn	Sampling_11790-Sample_15622-SubSample_27942	NA	NA	0	806	1627500	6807500
2007	109711	Alexandrium minutum	2007-10-17	1089165.6087459885	6271017.979685341	autumn	2007-10-17-56.2167-12.5167	NA	NA	0	281	1102500	6282500
2007	109711	Alexandrium minutum	2007-10-17	1120135.243174727	6226666.175961045	autumn	2007-10-17-55.785-12.9067	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-10-17	1122844.5246604234	6196361.782378043	autumn	2007-10-17-55.5133-12.8808	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-10-17	1129832.8754992783	6216967.3513645725	autumn	2007-10-17-55.6867-13.0367	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-10-17	1608132.7840610521	6776113.594487259	autumn	2007-10-17-59.611167-22.836333	NA	NA	0	771	1592500	6772500
