year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-06	1322829.855920516	6199757.492364051	autumn	1988-10-06-55.25-15.983333	NA	NA	0	191	1312500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-10	954929.4012093518	6063793.560279642	autumn	1988-10-10-54.516667-10.033333	NA	NA	0	41	962500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-10	1038173.3772065549	6078555.355469411	autumn	1988-10-10-54.566667-11.333333	NA	NA	0	43	1032500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-10	1109077.0057371191	6234305.727965205	autumn	1988-10-10-55.866667-12.75	NA	NA	0	220	1102500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-11	980846.3275756713	6075823.734023209	autumn	1988-10-11-54.6-10.45	NA	NA	0	42	997500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-11	1057819.1658052052	6317486.079053133	autumn	1988-10-11-56.666667-12.116667	NA	NA	0	289	1067500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-11	1566756.223578175	6846465.680729544	autumn	Sampling_6090-Sample_5284-SubSample_16323	NA	NA	0	828	1557500	6842500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-11	1782615.6893884551	6924064.768507146	autumn	Sampling_893-Sample_6675-SubSample_15122	NA	NA	0	904	1767500	6912500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-11	1834980.768836712	6953818.0104290005	autumn	Sampling_968-Sample_7457-SubSample_23201	NA	NA	0	941	1837500	6947500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	974553.4717001757	6328515.394401536	autumn	1988-10-12-56.856667-10.791667	NA	NA	0	286	962500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	1006536.2265866443	6250766.205610654	autumn	1988-10-12-56.131667-11.16	NA	NA	0	217	997500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	1118658.6703932765	6228430.189171666	autumn	1988-10-12-55.8025-12.8875	NA	NA	0	185	1102500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	1126140.7904594117	6214169.214852397	autumn	1988-10-12-55.6667-12.9725	NA	NA	0	186	1137500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	1340724.444720433	6610673.998957838	autumn	1988-10-12-58.803-17.6253	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-12	1340726.3218146283	6610674.417969277	autumn	1988-10-12-58.803-17.625333	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-14	1157647.431594468	6143431.086909096	autumn	1988-10-14-55-13.3	NA	NA	0	117	1172500	6142500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	881873.4636513592	6384088.156425216	autumn	86LD-5	NA	NA	0	354	892500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	911889.6963970456	6405906.344957766	autumn	86LD-7	NA	NA	0	390	927500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	941772.619232542	6428157.633774072	autumn	86LD-9	NA	NA	0	390	927500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	971999.1659020307	6421303.684364381	autumn	86LD-11	NA	NA	0	391	962500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	1002364.7716869988	6400044.296850394	autumn	86LD-13	NA	NA	0	357	997500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	1022943.4220302319	6368870.565408933	autumn	86LD-15	NA	NA	0	323	1032500	6352500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	1043547.9512247216	6337943.899532101	autumn	86LD-17	NA	NA	0	323	1032500	6352500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-15	1064293.6288302667	6307086.6837058235	autumn	86LD-19	NA	NA	0	289	1067500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-16	851655.9337680308	6362336.176852865	autumn	86LD-3	NA	NA	0	318	857500	6352500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-16	881873.4636513592	6384088.156425216	autumn	86LD-5	NA	NA	0	354	892500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-25	1340724.444720433	6610673.998957838	autumn	1988-10-25-58.803-17.6253	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-25	1340726.3218146283	6610674.417969277	autumn	1988-10-25-58.803-17.625333	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-31	1782615.6893884551	6924064.768507146	autumn	Sampling_770-Sample_6676-SubSample_15288	NA	NA	0	904	1767500	6912500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-10-31	1834980.768836712	6953818.0104290005	autumn	Sampling_17412-Sample_7458-SubSample_17535	NA	NA	0	941	1837500	6947500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-01	1566756.223578175	6846465.680729544	autumn	Sampling_449-Sample_5279-SubSample_16076	NA	NA	0	828	1557500	6842500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-01	1567861.2629305138	6851906.700177833	autumn	Sampling_450-Sample_4882-SubSample_17943	NA	NA	0	828	1557500	6842500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-06	954929.4012093518	6063793.560279642	autumn	1988-11-06-54.516667-10.033333	NA	NA	0	41	962500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-06	980846.3275756713	6075823.734023209	autumn	1988-11-06-54.6-10.45	NA	NA	0	42	997500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-07	1038173.3772065549	6078555.355469411	autumn	1988-11-07-54.566667-11.333333	NA	NA	0	43	1032500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-07	1055521.524951823	6052527.847449729	autumn	1988-11-07-54.316667-11.55	NA	NA	0	9	1067500	6037500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-07	1282754.0411557453	6877306.226773911	autumn	1988-11-07-61.233333-17.666667	NA	NA	0	855	1277500	6877500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-07	1387803.9606499113	6885695.39823096	autumn	1988-11-07-61.083333-19.583333	NA	NA	0	858	1382500	6877500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-08	1100583.6555692982	6077048.072110372	autumn	1988-11-08-54.483333-12.283333	NA	NA	0	45	1102500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-08	1364176.9514854332	7053941.304593182	autumn	1988-11-08-62.583333-19.966667	NA	NA	0	1032	1347500	7052500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-09	1398373.2878686148	7311884.625566632	autumn	1988-11-09-64.7-22.066667	NA	NA	0	1278	1382500	7297500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-09	1439340.717880127	7406173.665733401	autumn	1988-11-09-65.383333-23.5	NA	NA	0	1385	1452500	7402500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-09	1444084.1150706597	7342396.943008372	autumn	1988-11-09-64.833333-23.166667	NA	NA	0	1315	1452500	7332500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-10	1357683.0625735205	7135709.8300558105	autumn	1988-11-10-63.3-20.266667	NA	NA	0	1102	1347500	7122500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-10	1424997.5360914469	7273052.439887507	autumn	1988-11-10-64.3-22.35	NA	NA	0	1244	1417500	7262500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-11	986025.5176407755	6411541.5903760875	autumn	87LD-13	NA	NA	0	392	997500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-11	1011484.8914758158	6385429.060085109	autumn	87LD-15	NA	NA	0	357	997500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-11	1031293.8681258897	6353998.317806547	autumn	87LD-17	NA	NA	0	323	1032500	6352500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	868823.2192181792	6368147.587176187	autumn	87LD-5	NA	NA	0	318	857500	6352500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	897773.8432759193	6391409.188351944	autumn	87LD-7	NA	NA	0	354	892500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	926591.9483377025	6414908.36835549	autumn	87LD-9	NA	NA	0	390	927500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	955534.4875686744	6432880.393415971	autumn	87LD-11	NA	NA	0	391	962500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	986025.5176407755	6411541.5903760875	autumn	87LD-13	NA	NA	0	392	997500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-12	1544199.0064118968	6199303.386709359	autumn	1988-11-12-54.833333-19.333333	NA	NA	0	198	1557500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-13	1467265.3379405388	6264261.539654143	autumn	1988-11-13-55.55-18.4	NA	NA	0	230	1452500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-14	1322829.855920516	6199757.492364051	autumn	1988-11-14-55.25-15.983333	NA	NA	0	191	1312500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-14	1389711.7841630843	6781708.958347845	autumn	1988-11-14-60.183333-19.15	NA	NA	0	753	1382500	6772500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-15	1057819.1658052052	6317486.079053133	autumn	1988-11-15-56.666667-12.116667	NA	NA	0	289	1067500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-15	1340724.444720433	6610673.998957838	autumn	1988-11-15-58.803-17.6253	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-15	1340726.3218146283	6610674.417969277	autumn	1988-11-15-58.803-17.625333	NA	NA	0	577	1347500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-15	1529600.2484127865	6684874.886847018	autumn	1988-11-15-59.033333-21.083333	NA	NA	0	652	1522500	6667500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-16	974553.4717001757	6328515.394401536	autumn	1988-11-16-56.856667-10.791667	NA	NA	0	286	962500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-16	1006536.2265866443	6250766.205610654	autumn	1988-11-16-56.131667-11.16	NA	NA	0	217	997500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-16	1384113.2002132745	6426233.862658327	autumn	1988-11-16-57.116667-17.666667	NA	NA	0	403	1382500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-16	1519970.7654276548	6483758.795706547	autumn	1988-11-16-57.333333-20.05	NA	NA	0	477	1522500	6492500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-17	1157647.431594468	6143431.086909096	autumn	1988-11-17-55-13.3	NA	NA	0	117	1172500	6142500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-17	1380882.0178348809	6594508.836910611	autumn	1988-11-17-58.583333-18.233333	NA	NA	0	578	1382500	6597500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-18	1467265.3379405388	6264261.539654143	autumn	1988-11-18-55.55-18.4	NA	NA	0	230	1452500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-19	1322829.855920516	6199757.492364051	autumn	1988-11-19-55.25-15.983333	NA	NA	0	191	1312500	6212500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-20	1106899.7616187783	6166265.836865003	autumn	1988-11-20-55.266667-12.566667	NA	NA	0	150	1102500	6177500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-20	1109077.0057371191	6234305.727965205	autumn	1988-11-20-55.866667-12.75	NA	NA	0	220	1102500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-20	1207450.557758394	6151133.764647317	autumn	1988-11-20-55-14.083333	NA	NA	0	118	1207500	6142500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-21	1006334.4939753194	6247181.660934394	autumn	1988-11-21-56.1-11.15	NA	NA	0	217	997500	6247500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-21	1057819.1658052052	6317486.079053133	autumn	1988-11-21-56.666667-12.116667	NA	NA	0	289	1067500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-21	1079657.2472645044	6271580.328923123	autumn	1988-11-21-56.233333-12.366667	NA	NA	0	254	1067500	6282500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-22	975144.515126594	6327834.09773194	autumn	1988-11-22-56.85-10.8	NA	NA	0	286	962500	6317500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-22	1008912.1449930845	6410622.722736319	autumn	1988-11-22-57.55-11.516667	NA	NA	0	392	997500	6422500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-11-22	1023060.4537266366	6371141.34432678	autumn	1988-11-22-57.183333-11.666667	NA	NA	0	358	1032500	6387500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-12-08	954929.4012093518	6063793.560279642	winter	1988-12-08-54.516667-10.033333	NA	NA	0	41	962500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-12-08	1038173.3772065549	6078555.355469411	winter	1988-12-08-54.566667-11.333333	NA	NA	0	43	1032500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-12-09	980846.3275756713	6075823.734023209	winter	1988-12-09-54.6-10.45	NA	NA	0	42	997500	6072500
1988	698325	Aphanizomenon flosaquae f. gracile	1988-12-14	1046817.8647550255	6141560.843487242	winter	11310	NA	NA	0	113	1032500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-09	966601.3972345495	6553703.425033278	winter	1990-01-09-58.8683-11.1033	NA	NA	0	531	962500	6562500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-09	1075996.775774633	6150192.324624575	winter	4431	NA	NA	0	114	1067500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-16	1340724.444720433	6610673.998957838	winter	1990-01-16-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-16	1340726.3218146283	6610674.417969277	winter	1990-01-16-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-24	1085933.4822206884	6301603.174843772	winter	1990-01-24-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-25	1075996.775774633	6150192.324624575	winter	4949	NA	NA	0	114	1067500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-01-26	1118658.6703932765	6228430.189171666	winter	1990-01-26-55.8025-12.8875	NA	NA	0	185	1102500	6212500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-06	966601.3972345495	6553703.425033278	winter	1990-02-06-58.8683-11.1033	NA	NA	0	531	962500	6562500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-06	1085933.4822206884	6301603.174843772	winter	1990-02-06-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-12	981923.4246286184	6486963.975582334	winter	1990-02-12-58.2583-11.225	NA	NA	0	462	997500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-13	1340724.444720433	6610673.998957838	winter	1990-02-13-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-13	1340726.3218146283	6610674.417969277	winter	1990-02-13-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-16	995224.0464606242	6407982.903620099	winter	96LD-11	NA	NA	0	392	997500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-16	1018245.7186302245	6379350.3805734245	winter	96LD-13	NA	NA	0	358	1032500	6387500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-16	1037671.9761245013	6347505.352766038	winter	96LD-15	NA	NA	0	323	1032500	6352500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-17	847134.3249804673	6363259.049697525	winter	96LD-1	NA	NA	0	318	857500	6352500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-17	873638.6205764842	6389302.234021119	winter	96LD-3	NA	NA	0	353	857500	6387500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-17	899997.8258190074	6415537.323561629	winter	96LD-5	NA	NA	0	389	892500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-17	930488.2177778757	6432718.631016444	winter	96LD-7	NA	NA	0	390	927500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-19	1380880.9707428887	6594504.785362296	winter	1990-02-19-58.5833-18.2333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-19	1380882.0178348809	6594508.836910611	winter	1990-02-19-58.583333-18.233333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-20	1118658.6703932765	6228430.189171666	winter	1990-02-20-55.8025-12.8875	NA	NA	0	185	1102500	6212500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-21	1046954.4946403322	6141671.176648583	winter	11779	NA	NA	0	113	1032500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-22	1089555.5798043432	6135316.053317964	winter	11768	NA	NA	0	115	1102500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-02-28	1085933.4822206884	6301603.174843772	winter	1990-02-28-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-06	966601.3972345495	6553703.425033278	spring	1990-03-06-58.8683-11.1033	NA	NA	0	531	962500	6562500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-07	1340724.444720433	6610673.998957838	spring	1990-03-07-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-07	1340726.3218146283	6610674.417969277	spring	1990-03-07-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-07	1380880.9707428887	6594504.785362296	spring	1990-03-07-58.5833-18.2333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-07	1380882.0178348809	6594508.836910611	spring	1990-03-07-58.583333-18.233333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-07	1708423.5321815824	6837442.131449405	spring	1990-03-07-59.849167-24.838333	NA	NA	0	832	1697500	6842500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-08	1780876.1996100277	6889657.013919763	spring	1990-03-08-60.065667-26.347	NA	NA	0	869	1767500	6877500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-09	1615949.0762964159	6763470.876877176	spring	1990-03-09-59.483833-22.900833	NA	NA	0	760	1627500	6772500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-13	981923.4246286184	6486963.975582334	spring	1990-03-13-58.2583-11.225	NA	NA	0	462	997500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-13	1085933.4822206884	6301603.174843772	spring	1990-03-13-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-13	1118658.6703932765	6228430.189171666	spring	1990-03-13-55.8025-12.8875	NA	NA	0	185	1102500	6212500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-13	1546908.8422797648	6489256.551306577	spring	1990-03-13-57.32-20.5	NA	NA	0	478	1557500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-14	1389711.7841630843	6781708.958347845	spring	1990-03-14-60.183333-19.15	NA	NA	0	753	1382500	6772500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-14	1429614.1750644448	6918684.125175203	spring	1990-03-14-61.270167-20.484	NA	NA	0	894	1417500	6912500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-19	1157647.431594468	6143431.086909096	spring	1990-03-19-55-13.3	NA	NA	0	117	1172500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-21	974553.4717001757	6328515.394401536	spring	1990-03-21-56.856667-10.791667	NA	NA	0	286	962500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-21	1006536.2265866443	6250766.205610654	spring	1990-03-21-56.131667-11.16	NA	NA	0	217	997500	6247500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-21	1834980.768836712	6953818.0104290005	spring	Sampling_5691-Sample_7471-SubSample_20987	NA	NA	0	941	1837500	6947500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-22	1057819.1658052052	6317486.079053133	spring	1990-03-22-56.666667-12.116667	NA	NA	0	289	1067500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-22	1109077.0057371191	6234305.727965205	spring	1990-03-22-55.866667-12.75	NA	NA	0	220	1102500	6247500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-26	1093133.9940756862	6151170.81901945	spring	11760	NA	NA	0	115	1102500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-26	1782615.6893884551	6924064.768507146	spring	Sampling_6088-Sample_6687-SubSample_26597	NA	NA	0	904	1767500	6912500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	981923.4246286184	6486963.975582334	spring	1990-03-27-58.2583-11.225	NA	NA	0	462	997500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1085933.4822206884	6301603.174843772	spring	1990-03-27-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1340724.444720433	6610673.998957838	spring	1990-03-27-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1340726.3218146283	6610674.417969277	spring	1990-03-27-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1380880.9707428887	6594504.785362296	spring	1990-03-27-58.5833-18.2333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1380882.0178348809	6594508.836910611	spring	1990-03-27-58.583333-18.233333	NA	NA	0	578	1382500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-27	1567861.2629305138	6851906.700177833	spring	Sampling_6101-Sample_4896-SubSample_20795	NA	NA	0	828	1557500	6842500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-03-29	1047083.522107366	6141499.2128193285	spring	11780	NA	NA	0	113	1032500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-02	1089555.5798043432	6135316.053317964	spring	11769	NA	NA	0	115	1102500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-02	1118658.6703932765	6228430.189171666	spring	1990-04-02-55.8025-12.8875	NA	NA	0	185	1102500	6212500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-02	1782615.6893884551	6924064.768507146	spring	Sampling_5386-Sample_6688-SubSample_21183	NA	NA	0	904	1767500	6912500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-02	1834980.768836712	6953818.0104290005	spring	Sampling_6054-Sample_7472-SubSample_15912	NA	NA	0	941	1837500	6947500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-03	966601.3972345495	6553703.425033278	spring	1990-04-03-58.8683-11.1033	NA	NA	0	531	962500	6562500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-03	1004348.1227260765	6468212.037987176	spring	1990-04-03-58.0667-11.5625	NA	NA	0	427	997500	6457500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-03	1075996.775774633	6150192.324624575	spring	4951	NA	NA	0	114	1067500	6142500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-03	1340724.444720433	6610673.998957838	spring	1990-04-03-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-03	1340726.3218146283	6610674.417969277	spring	1990-04-03-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-04	1013151.5461840546	6497035.341770971	spring	1990-04-04-58.3125-11.7733	NA	NA	0	462	997500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-04	1017521.4801164342	6426157.387434585	spring	1990-04-04-57.6782-11.692	NA	NA	0	393	1032500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-09	1340724.444720433	6610673.998957838	spring	1990-04-09-58.803-17.6253	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-09	1340726.3218146283	6610674.417969277	spring	1990-04-09-58.803-17.625333	NA	NA	0	577	1347500	6597500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-09	1567861.2629305138	6851906.700177833	spring	Sampling_5393-Sample_4897-SubSample_21290	NA	NA	0	828	1557500	6842500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-12	1085933.4822206884	6301603.174843772	spring	1990-04-12-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	901778.0405471066	6417777.725982122	spring	97LD-5	NA	NA	0	389	892500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	933561.310361059	6432871.472373038	spring	97LD-7	NA	NA	0	390	927500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	969272.3488268976	6429975.166058513	spring	97LD-9	NA	NA	0	391	962500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	1000624.1679726834	6409955.40394563	spring	97LD-11	NA	NA	0	392	997500	6422500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	1021351.8408418121	6380490.14677072	spring	97LD-13	NA	NA	0	358	1032500	6387500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	1037036.1152326025	6346859.0890900735	spring	97LD-15	NA	NA	0	323	1032500	6352500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	1054835.666499576	6314272.935435623	spring	97LD-17	NA	NA	0	289	1067500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-13	1075731.813492817	6283447.2230253285	spring	97LD-19	NA	NA	0	254	1067500	6282500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-14	846307.2599687704	6368223.716908352	spring	97LD-1	NA	NA	0	318	857500	6352500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-14	874115.6234999176	6392885.123902766	spring	97LD-3	NA	NA	0	353	857500	6387500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-17	981923.4246286184	6486963.975582334	spring	1990-04-17-58.2583-11.225	NA	NA	0	462	997500	6492500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-17	1022942.1717493573	6372064.643034669	spring	1990-04-17-57.191667-11.666667	NA	NA	0	358	1032500	6387500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-17	1085933.4822206884	6301603.174843772	spring	1990-04-17-56.4917-12.5333	NA	NA	0	290	1102500	6317500
1990	698325	Aphanizomenon flosaquae f. gracile	1990-04-17	1380880.9707428887	6594504.785362296	spring	1990-04-17-58.5833-18.2333	NA	NA	0	578	1382500	6597500
